multiple_hosts,host_since,host_from_ireland,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,latitude,longitude,accommodates,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,host_respond_within_an_hour,host_respond_within_a_few_hours,host_respond_within_a_day,host_verified_by_phone,host_verified_by_email,host_verified_by_work_email,bungalow,town_house,rental_unit,home,loft,condo,cottage,guesthouse,bed_and_breakfast,boat,serviced_apartment,guest_suite,cabin,villa,castle,tiny_home,entire_home_or_apt,private_room,shared_room,number_of_bathrooms,shared_bath,entertainment_amenities,self_care_amenities,storage_amenities,wifi,leisure_amenities,kitchen_amenities,safety_amenities,parking_amenities,long_term_stay,single_level_home,open_24_hours,self_check_in,dublin_city,south_dublin,fingal,dun_laoghaire_rathdown,city center,clean comfortable,definitely recommend,definitely stay,gave us,great host,great location,great place,great stay,highly recommend,location great,minute walk,place great,place stay,recommend place,temple bar,walking distance,would definitely,would highly,would recommend
0,1344466800.0,1,0.0,0.0,0,2,2,1,1,53.34427,-6.28322,2,1,1,85.0,2,1125,2,2,1125,1125,2.0,1125.0,1,0,0,0,0,46,0,0,1406847600.0,1474239600.0,4.53,4.78,4.31,4.87,4.87,4.53,4.56,0,2,1,1,0,0.47,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0.036734650530766,0.0647533047353421,0.1386078879651542,0.2325454764942974,0.0943993755552606,0.038092954585752,0.3549622553503629,0.1907775489225314,0.0791443988559643,0.1238219021021024,0.1261191932045961,0.3227473772717319,0.0631883125779313,0.145430470247261,0.1430441766236798,0.5279310937775272,0.4395101510480195,0.2747374060908489,0.0,0.1173811861204738
0,1344812400.0,1,100.0,97.0,1,2,3,1,1,53.34493,-6.26688,4,2,3,356.0,3,150,1,3,150,150,2.0,150.0,1,6,12,27,251,538,50,3,1346713200.0,1661814000.0,4.78,4.81,4.84,4.9,4.94,4.94,4.63,0,2,2,0,0,4.41,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0.1970894105121949,0.1544069333825597,0.1416498179015613,0.0756155873101637,0.5064732347276169,0.2725026772814336,0.1209174541950715,0.0,0.2830846388080737,0.0,0.2255523244295777,0.0,0.0,0.1300443642782551,0.1461834666705035,0.6008260023364644,0.1366995826455091,0.1310245416302701,0.0,0.0
0,1347231600.0,1,100.0,81.0,0,1,4,1,1,53.29448,-6.24686,4,2,2,341.0,5,180,5,5,1125,1125,5.0,1125.0,1,2,2,2,250,216,5,2,1371423600.0,1661727600.0,4.9,4.93,4.85,4.95,4.97,4.72,4.78,1,1,1,0,0,1.92,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2.0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0.0234447676312299,0.1584194654620242,0.1516495661217875,0.1416689026547075,0.1656806674144068,0.1580258138392485,0.3667852119720671,0.1643732163723121,0.1262787323196003,0.2483659937685368,0.2213522280311265,0.0343306077250204,0.120984026034906,0.1218217237945933,0.1173774503728976,0.6049530580468829,0.2987976506994589,0.2337903333715656,0.1440676913907818,0.1248582556755157
0,1349305200.0,1,100.0,97.0,1,1,1,1,1,53.58179,-6.12118,3,1,3,113.0,3,1125,3,3,1125,1125,3.0,1125.0,1,7,21,45,175,164,20,0,1379458800.0,1659394800.0,4.9,4.89,4.9,4.95,4.98,4.96,4.77,0,1,1,0,0,1.5,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.5,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0.1918187991137933,0.1001851645548911,0.183815713514341,0.2453115249304972,0.1643096694308335,0.2873166254351644,0.333437578339375,0.066412718969599,0.1147976344902921,0.3899920674943233,0.1463470340592086,0.3495443122733156,0.1222047955590821,0.2109444788073998,0.2134112910035737,0.0278456462850109,0.1330439302358959,0.382561957509105,0.149679136660333,0.1816100891713945
0,1349305200.0,1,100.0,63.0,1,9,12,1,1,53.36973,-6.25788,5,3,5,125.0,7,180,7,7,180,180,7.0,180.0,1,0,0,0,0,3,0,0,1440889200.0,1504306800.0,4.33,4.33,4.0,5.0,5.0,5.0,4.33,0,1,1,0,0,0.04,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.5,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0.0570515648762466,0.0335221860258405,0.184515479021575,0.1969963183959562,0.1832613084973255,0.41412776409558,0.183760671438168,0.2370330475891021,0.0614584832124771,0.4120807609714773,0.0652907380297129,0.200499992971325,0.1962720244985669,0.1693980163499664,0.2538947834156975,0.0,0.3264565659443775,0.3413496243149793,0.2003319308046164,0.1215343054118037
0,1348614000.0,1,60.0,41.0,0,1,6,1,1,53.3701,-6.25308,2,1,1,80.0,14,30,14,14,30,30,14.0,30.0,1,0,12,42,289,74,3,0,1351119600.0,1655506800.0,4.52,4.62,4.36,4.81,4.75,4.65,4.6,0,1,0,1,0,0.61,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.5,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.6628209575796279,0.0,0.0,0.0,0.0,0.0,0.7487779231475947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1349996400.0,1,100.0,98.0,0,16,43,1,1,53.34845,-6.24015,4,2,1,116.0,28,365,28,28,365,365,28.0,365.0,1,0,0,0,0,7,0,0,1396137600.0,1438729200.0,4.67,4.5,4.83,4.5,5.0,4.67,4.33,1,11,11,0,0,0.07,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.5,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0.607665534968906,0.0649182323805928,0.178664045592156,0.1271660581829979,0.2839194365720687,0.2864248343735311,0.1525141498184557,0.1147580773327836,0.1785284568794607,0.1064033814489166,0.0632202103473507,0.0647138839433396,0.1266985083290363,0.1640259943331493,0.3073039549332923,0.0,0.1149468495760382,0.2203497331312267,0.0646596397740982,0.3530404733236484
0,1350342000.0,1,94.0,86.0,0,2,2,1,1,53.33387,-6.26429,2,1,1,65.0,2,1001,2,2,1001,1001,2.0,1001.0,1,2,10,26,96,368,40,4,1391904000.0,1661295600.0,4.58,4.68,4.43,4.85,4.9,4.77,4.55,0,2,0,2,0,3.52,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0.6837321810770993,0.0,0.0,0.3934824070505178,0.0,0.0,0.0,0.0,0.0,0.3292376853467012,0.3912371099199732,0.0,0.0,0.0,0.0,0.0,0.0,0.3409075685142478,0.0,0.0
0,1350428400.0,1,0.0,25.0,0,2,2,1,0,53.36721,-6.26704,2,1,1,140.0,2,1125,2,2,1125,1125,2.0,1125.0,1,0,0,0,0,5,1,0,1395619200.0,1654383600.0,4.75,4.25,5.0,5.0,5.0,5.0,4.25,0,2,0,2,0,0.05,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.0,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0.1743813867996525,0.0361632310973543,0.1437601598946115,0.0826453721556324,0.5667387064141106,0.361658660255729,0.3115172562762289,0.0958903851512019,0.1547011413788976,0.1481821797888107,0.176086670337166,0.0961317256875888,0.1411568759152704,0.2030489303072647,0.1483613523393634,0.2412305764752174,0.3094883893379071,0.1943503935076011,0.0840447532766876,0.1201836023467942
0,1326931200.0,1,0.0,100.0,0,1,1,1,1,53.29505,-6.23371,4,2,1,229.0,15,90,15,15,90,90,15.0,90.0,1,9,39,69,249,38,9,1,1363564800.0,1661727600.0,4.97,4.95,4.97,4.97,5.0,4.87,4.79,0,1,1,0,0,0.33,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.5,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1357344000.0,1,100.0,84.0,1,2,6,1,1,53.3678,-6.20609,3,1,2,42.0,2,1125,2,2,1125,1125,2.0,1125.0,1,0,0,8,97,244,23,1,1362787200.0,1660950000.0,4.45,4.68,4.17,4.73,4.74,4.62,4.48,0,2,0,2,0,2.11,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1357430400.0,1,100.0,86.0,1,1,3,1,1,53.35789,-6.23813,4,2,2,280.0,3,10,3,3,10,10,3.0,10.0,1,0,9,39,277,120,21,3,1362960000.0,1662850800.0,4.79,4.85,4.92,4.93,4.87,4.51,4.66,0,1,1,0,0,1.04,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0.0932724798580484,0.1096095235135175,0.0,0.3220654013532004,0.3595323649962103,0.2901639967711722,0.5150172048020109,0.0968801653596328,0.1004772638572908,0.2694810882819735,0.1067425417865972,0.0,0.3208812675244073,0.0923151602839088,0.1037718953177388,0.0,0.0,0.1860219261150494,0.2183458189263121,0.2980410636809024
0,1326499200.0,1,100.0,100.0,0,2,3,1,1,53.34202,-6.27351,4,2,2,204.0,7,14,7,7,14,14,7.0,14.0,1,0,0,0,68,131,5,0,1365548400.0,1657321200.0,4.78,4.87,4.57,4.86,4.92,4.86,4.72,0,1,1,0,0,1.14,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0.5247367371165444,0.0924969677222846,0.197994672110833,0.0905945398371574,0.3371123693773835,0.2992766999060838,0.2655957513046543,0.2452648613264274,0.1695809257064264,0.2021412635251115,0.0600517249824061,0.0,0.1203486027024145,0.3635457023040911,0.1459512115371594,0.0,0.0818894372591666,0.1831429192276539,0.1228380254934824,0.1956189129320766
0,1360195200.0,1,0.0,0.0,0,2,2,1,1,53.34096,-6.23917,4,1,3,165.0,2,28,2,3,28,28,2.5,28.0,1,0,0,0,0,37,0,0,1376780400.0,1583712000.0,4.81,4.94,4.66,4.92,4.94,4.97,4.61,0,2,2,0,0,0.34,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0.4759868668839995,0.043027526824343,0.1184177654313381,0.0842851195876159,0.3763611769783522,0.341714079789531,0.1010857263323649,0.1901529073449676,0.2760984282288305,0.3878803842746806,0.0838041701632789,0.2573525133236882,0.0419876147718524,0.1449543035343844,0.1629437978113745,0.0956731905601073,0.1142794205604079,0.182558576099552,0.1285683982515865,0.1559958107193031
0,1360108800.0,1,100.0,100.0,0,2,2,1,1,53.34434,-6.23888,2,1,1,79.0,2,16,2,2,16,16,2.0,16.0,1,0,0,0,0,161,0,0,1363392000.0,1581897600.0,4.96,4.96,4.99,4.99,4.98,4.81,4.87,0,2,1,1,0,1.39,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0.1027481295566132,0.0603724353622068,0.1661533770794317,0.1478268189533838,0.330048031268594,0.372915740791531,0.2836691731763559,0.1067223236370156,0.1383560689607323,0.3710724456719815,0.1175866292971206,0.0601823961025562,0.2651099506901588,0.1016935548762737,0.1714712875759723,0.1678002414758349,0.374142570903955,0.307380134964706,0.1503298757396663,0.1641596849943393
0,1360108800.0,1,100.0,100.0,0,2,2,1,1,53.34408,-6.23923,4,2,2,334.0,2,14,2,2,4,14,2.0,14.0,1,4,4,4,4,156,0,0,1362960000.0,1600383600.0,4.93,4.93,4.95,4.92,4.94,4.85,4.77,0,2,1,1,0,1.35,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0.0,0.0,0.0,0.2880934210446715,0.0,0.1297785141504945,0.460692355667099,0.0,0.2696362778513098,0.2410557865073308,0.0,0.0,0.0,0.1238664114279326,0.0,0.1635093887603022,0.5208218546023256,0.3744000719478716,0.2929715223102926,0.1333016047157758
0,1349996400.0,1,100.0,98.0,0,16,43,1,1,53.34383,-6.23912,2,1,1,60.0,5,1125,5,5,1125,1125,5.0,1125.0,1,0,0,0,0,11,4,0,1433026800.0,1653087600.0,4.55,4.82,4.82,4.82,4.82,5.0,4.73,1,11,11,0,0,0.12,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1.0,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0.2196299958839985,0.1548594348606907,0.1420649336646509,0.0758371846457109,0.1975390253556757,0.3188514787317629,0.4446633112550148,0.2053125564625703,0.1892761601792707,0.317275419289059,0.0502696273304133,0.1286433092780601,0.1511167100368599,0.1739006258141085,0.2199178029637082,0.2008622564914393,0.3199004465084213,0.1971127787973716,0.1285354784848046,0.2573271825302706
0,1363046400.0,1,100.0,83.0,0,1,1,1,1,53.33771,-6.31474,6,4,5,205.0,7,28,7,7,28,28,7.0,28.0,1,0,0,0,0,38,5,1,1436828400.0,1661641200.0,4.79,4.95,4.79,4.92,4.92,4.58,4.84,0,1,1,0,0,0.44,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.5,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0.1176565571375559,0.1382645683455112,0.2283140458708521,0.189589143891879,0.151174781347995,0.3172182977052766,0.3897944041532853,0.0977659153351902,0.1267448764527571,0.3399311041069405,0.1077184608865229,0.3307904199336976,0.0,0.1863183472275891,0.2094413091502333,0.2152052269776985,0.1958534723635947,0.3519800172371787,0.2203420975562993,0.0751914937646727
0,1363046400.0,1,0.0,0.0,0,1,1,1,1,53.3133,-6.25374,3,2,2,65.0,1,4,1,1,4,4,1.0,4.0,1,0,0,0,0,204,0,0,1363651200.0,1519516800.0,4.9,4.94,4.95,4.96,4.96,4.92,4.84,0,1,0,1,0,1.77,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0.0,0.2972073084252858,0.0,0.0,0.0,0.2622608502068954,0.2327457084709781,0.262691527737388,0.0,0.4871337596252141,0.0,0.0,0.0,0.2503134712691802,0.0,0.0,0.2631236443267167,0.0,0.5920468502082398,0.0
0,1317682800.0,1,100.0,92.0,0,3,5,1,1,53.39622,-6.1756,2,0,1,53.0,1,3,1,1,3,3,1.0,3.0,1,2,14,28,70,254,49,2,1415664000.0,1661641200.0,4.31,4.6,4.45,4.84,4.78,4.27,4.4,0,3,3,0,0,2.66,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0.8196509987641214,0.1204020140220407,0.0,0.1179256501525922,0.1316443421582574,0.1062448118498436,0.0,0.2128385682955662,0.2207411280343698,0.098671674777723,0.0,0.1200230147408634,0.1174920743911432,0.0,0.2279791900308604,0.0,0.213188678849194,0.2043382165943734,0.0,0.0
1,1363478400.0,1,100.0,63.0,1,2,3,1,1,53.36193,-6.27423,2,0,1,200.0,7,365,7,7,365,365,7.0,365.0,1,0,0,0,0,10,0,0,1408143600.0,1502838000.0,4.9,4.9,4.7,5.0,5.0,4.7,4.9,0,1,1,0,0,0.1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0.4879225151843634,0.1911280243371102,0.1558551189676319,0.2079966732506303,0.2321936337493521,0.3747881378870796,0.2328263308349766,0.056310540693591,0.1557368400219282,0.3480732151364504,0.103404899250169,0.1905263950003838,0.0828927737945099,0.1788572707497469,0.100527139420969,0.0,0.0940052819678149,0.3243696540416819,0.211518547618152,0.0769924983897571
0,1365807600.0,1,100.0,84.0,0,1,1,1,1,53.30443,-6.24083,1,1,1,85.0,3,20,3,3,20,20,3.0,20.0,1,21,51,81,345,72,19,4,1369263600.0,1662159600.0,4.9,4.94,4.85,4.97,4.92,4.86,4.84,0,1,0,1,0,0.64,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0.639929080090149,0.0326963125569088,0.1799696406739899,0.1280953295402519,0.0357492737352972,0.0865553687953228,0.2048382045721952,0.2311933536886814,0.2397774148547103,0.0267952321665939,0.0,0.0325933916958512,0.1595304538074074,0.3855241162157057,0.1857297549612927,0.0,0.0578934142743798,0.1942149546230823,0.0325660714154481,0.3556203315381648
0,1310684400.0,1,50.0,0.0,0,1,1,1,1,53.31546,-6.3119,2,1,1,75.0,5,22,5,5,22,22,5.0,22.0,1,0,10,40,315,50,0,0,1376521200.0,1557529200.0,4.64,4.69,4.58,4.77,4.88,4.49,4.61,0,1,0,1,0,0.45,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.5,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0.4288439998636313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4619698306884455,0.4130026633162142,0.0,0.0,0.0,0.4244424791155333,0.0,0.0,0.0,0.0,0.5019502777473329,0.0
0,1366153200.0,1,100.0,79.0,0,1,1,1,1,53.35846,-6.27528,2,1,1,106.0,3,7,3,3,7,7,3.0,7.0,1,0,0,4,4,240,10,1,1369004400.0,1661209200.0,4.86,4.93,4.93,4.93,4.97,4.57,4.76,0,1,1,0,0,2.12,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0.2403235105048979,0.2824171236320428,0.3454450587884466,0.092202840041189,0.0,0.3322796483893551,0.2948845095021148,0.0832063272144715,0.086295724858538,0.3085947335241937,0.0916767103630558,0.0938427120401154,0.0918638390136187,0.15857127008249,0.2673760385963816,0.0,0.4167159907341958,0.2396496929366986,0.093764051640773,0.2559750200252582
0,1346540400.0,1,100.0,96.0,1,1,4,1,1,53.35107,-6.27992,4,2,2,271.0,3,30,3,3,1125,1125,3.0,1125.0,1,10,16,44,44,329,22,5,1434409200.0,1662246000.0,4.83,4.85,4.82,4.89,4.9,4.74,4.78,0,1,1,0,0,3.73,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0.5627623896820537,0.1983997342354,0.2426772391671788,0.0647730517351869,0.0723083211687005,0.5252140324921899,0.1035790740358598,0.0584529471646452,0.1818698029786457,0.1625922474094031,0.1288068849203615,0.0659250717139435,0.0645349014668516,0.1113972744893659,0.2504443749312726,0.0735247758102579,0.1170981996417804,0.1122369039968549,0.0658698123085517,0.2997066613784129
0,1369004400.0,1,100.0,60.0,0,8,9,1,1,53.34567,-6.34929,9,5,5,336.0,5,1125,5,5,1125,1125,5.0,1125.0,1,0,0,0,0,18,1,1,1373065200.0,1660431600.0,4.89,4.83,4.61,4.89,4.94,4.67,4.78,0,8,2,6,0,0.16,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0.4145607066246721,0.1739902334295648,0.1755766582254064,0.2215352046496061,0.0380472536241856,0.2763575640843597,0.1498786432852894,0.0922704636164497,0.1754434125408076,0.2709176000677766,0.0,0.450950630314509,0.1018710872013982,0.1611915584451435,0.0988342748567924,0.1547493150276686,0.2772667340236472,0.3395772274783283,0.1386377343340004,0.1419299142424633
1,1369609200.0,1,100.0,74.0,0,1,2,1,1,53.28341,-6.24498,8,4,4,270.0,5,28,5,5,28,28,5.0,28.0,1,2,3,3,132,72,10,3,1375052400.0,1662591600.0,4.93,4.99,4.97,4.97,5.0,4.84,4.91,0,1,1,0,0,0.65,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0.1329752327808784,0.0841434303226862,0.1654103402758503,0.1765988860758654,0.5388581761946268,0.2439630135282188,0.2824006065097224,0.1168695683225736,0.1432468351966529,0.2758283824043752,0.1170607826684657,0.2756009997956993,0.1172997247750033,0.1721059293512664,0.1024226814670895,0.1737318335017854,0.3086175093207909,0.2856051641648313,0.095780864978842,0.130740451174863
0,1370818800.0,1,90.0,59.0,1,3,4,1,1,53.33893,-6.43476,1,1,0,40.0,30,1125,30,30,1125,1125,30.0,1125.0,1,2,2,2,121,10,1,0,1376262000.0,1638144000.0,4.9,5.0,5.0,5.0,5.0,4.4,4.9,0,3,0,3,0,0.09,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0.6354309250549807,0.0,0.0,0.1828427100733298,0.2041134244745766,0.0,0.146192576204608,0.1650021881793006,0.3422572275176965,0.0,0.0,0.0,0.0,0.0,0.1767398903106614,0.0,0.3305472197719533,0.3168246538842169,0.0,0.3384072649069888
0,1301526000.0,1,63.0,44.0,0,1,1,1,1,53.56548,-6.31617,6,1,6,50.0,1,1125,1,1,1125,1125,1.0,1125.0,1,1,11,41,316,9,2,0,1410130800.0,1650150000.0,4.89,4.88,4.88,5.0,5.0,4.75,4.88,0,1,0,1,0,0.09,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0.1735425231188276,0.1019695911234363,0.1870897076667525,0.0499361677073938,0.3902178836806561,0.0449898621352453,0.1197799518504421,0.1351912297357221,0.0467369311730747,0.6267447277111525,0.0993024419097426,0.3049458392686258,0.0995051360496019,0.1717613369149221,0.0965388535271654,0.0,0.3611029697629212,0.1297919592516501,0.2031268193286338,0.0
0,1371337200.0,1,90.0,30.0,0,1,1,1,1,53.35176,-6.23248,5,3,3,593.0,2,365,2,2,365,365,2.0,365.0,1,11,34,64,337,70,8,3,1388620800.0,1662850800.0,4.87,4.9,4.85,4.92,4.99,4.4,4.73,0,1,1,0,0,0.66,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.5,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0.5504992573771142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5301640212353305,0.0,0.6448850116220951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1357171200.0,1,0.0,0.0,0,1,1,1,1,53.33986,-6.22244,2,1,1,48.0,2,1125,2,2,1125,1125,2.0,1125.0,1,0,0,0,0,54,0,0,1382742000.0,1513728000.0,4.54,4.7,4.6,4.77,4.81,4.58,4.45,0,1,0,1,0,0.5,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0.0,0.0,0.2879393381137765,0.0,0.3431786220889216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2663407574579388,0.0,0.8534529698961043
0,1298505600.0,1,100.0,88.0,1,4,4,1,0,53.3525,-6.29794,3,1,2,141.0,3,150,3,3,150,150,3.0,150.0,1,0,0,0,0,138,25,5,1433372400.0,1661468400.0,4.59,4.74,4.38,4.92,4.95,4.63,4.62,0,3,2,1,0,1.56,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0.4425292295332619,0.0577822193210036,0.212032987521083,0.2263751428424334,0.1263550666115136,0.3059281559311436,0.0904995482388902,0.2553587855883271,0.0529680187530451,0.3314751733482964,0.0562708491259331,0.1152006669930799,0.112771416094517,0.1946609990516233,0.0,0.0,0.3069346081477704,0.4412884688241879,0.2302082080571839,0.0
1,1371510000.0,1,100.0,93.0,0,1,2,1,1,53.33677,-6.28899,2,1,1,90.0,3,4,3,3,4,4,3.0,4.0,1,0,0,0,0,140,10,3,1376262000.0,1662332400.0,4.72,4.87,4.88,4.92,4.96,4.4,4.61,0,1,0,1,0,1.27,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0.4480527146848387,0.0,0.1932115539251072,0.0,0.3454168955275439,0.0929239911958218,0.4123310846388359,0.2792297652291097,0.0965324625310244,0.0863003630829586,0.3076552849841559,0.1049747029609183,0.0,0.1773816166771608,0.0,0.0,0.2796890865282361,0.2680778803574129,0.0,0.2863397818370801
0,1365289200.0,1,0.0,78.0,0,1,1,1,1,53.29832,-6.17191,8,4,5,160.0,4,18,4,4,18,18,4.0,18.0,1,0,0,0,0,63,5,1,1377471600.0,1660518000.0,4.94,4.9,4.89,4.98,5.0,4.8,4.86,0,1,1,0,0,0.57,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0.493892055838536,0.0483666001929348,0.0887410941951997,0.0947436439456606,0.2644137357895348,0.3841156928435479,0.3408868651007737,0.1282488256779139,0.0443368741482238,0.1189119671237671,0.0471015079408979,0.2892861161039741,0.3775812047047458,0.2036762092414295,0.0915813445987142,0.1613172066301011,0.1712797195181698,0.1641690947852113,0.048173938674706,0.0876762803453143
